source_id,proposed_scene,decision,final_scene,scene_confirmed,safety_confirmed,real_world_confirmed,non_fixture_confirmed,license_review_status,non_copyright_review_status,api_egress_allowed,reviewer,review_reason
oi-0b1fbd3ba02701cd,multi_person,select_heldout,multi_person,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out multi_person/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-3bfe420846da,multi_person,select_heldout,multi_person,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out multi_person/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-35a2ab968e9a,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-383a01620817,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-0216e285033a,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-0bc6922d84c1,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1d005fc2b1a7,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-23b36249f3e0,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-52310bfe7ab5,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-5739558e1087,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-624e88df24d0,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-6c0d94b2dd5d,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-73bc19abcbed,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-7c5872fcbcbe,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-bb530d1d5dfa,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-bd2624413fed,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-c2ecf47fc53e,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-c8a2ca1a1881,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-c9cb0b4fc7c6,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-684aade6d6f9,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-e95728c630df,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-ed89646d8701,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-42a4890f71c0,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-4cc71050f76d,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-54cb5efc32bb,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-7169458d2495,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-9710e646ae0a,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-9862892aac0e,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-9962b20de66b,portrait,select_heldout,portrait,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-071ecf9ff286,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-08626caa35fe,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-0bea2581d1bc,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-0f01473d1ef5,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-14996157eb69,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1a16e5b1d0ba,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1c126d35df29,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-217b03119a33,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-2f6b55ead6eb,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-3d9edb40a893,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-3e93a36813f4,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-41aecd3a8a4a,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-45a5f2a211dc,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-4886385fc44b,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-489e2f291392,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-4d8dee352567,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-52ee53c6aa31,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-53d86ead4d3d,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-68cdf70d15fd,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-6b6ae5553194,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-6c5c711892ee,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-6d0189a10955,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-038ceca3c5ba,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-0b342c894c85,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-0dd1d5e0988f,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-13481c146cfa,landscape_architecture_structure,select_heldout,landscape_architecture_structure,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-521215a19f9b,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-c1c74d7160b0,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-e40c7501a8cb,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-69e21d28b38a,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-94832ce9dc9c,chinese_dense_poster,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-011b5d6ced88,chinese_dense_poster,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-064be9ac7fd6,chinese_dense_poster,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-2075b21daae7,chinese_dense_poster,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-4120c53134c1,chinese_dense_poster,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-50f10beadb5f,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-63ea681b0d7f,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-6ac7e9152b8e,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-6ff0b5afcdd1,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-7167c064c9e0,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-77d37116a226,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-77eb23c6000a,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-78f98f8d485b,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-8167d0ab8edc,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-8541f4448146,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-91b571c10ab1,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-b2a188353d0c,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-b4a6d2df02a3,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-c88189b7c9fc,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-d0875f01d9ab,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-e81bd409bbb9,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-ee698151dc66,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-ef08224d83be,complex_mixed,select_heldout,complex_mixed,true,true,true,true,approved,approved_for_research_benchmark,false,codex,"Viewed at original detail in the held-out complex_mixed/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
