source_id,proposed_scene,upstream_dataset,upstream_id,official_source,source_url,review_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,original_width,original_height,review_width,review_height,source_aspect,pressure,difficulty_tier,orientation,resolution_eligible,review_sha256,phash,review_local_filename,download_status,discovery_reason
commons-d5f40d7cf825,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 05 (29944734172).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_05_(29944734172).jpg,https://upload.wikimedia.org/wikipedia/commons/8/8b/Korea_Sale_Festa_05_%2829944734172%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Korea_Sale_Festa_05_%2829944734172%29.jpg/1280px-Korea_Sale_Festa_05_%2829944734172%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_05_(29944734172).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,"Republic of Korea from Seoul, Republic of Korea","Republic of Korea from Seoul, Republic of Korea — Korea Sale Festa 05 (29944734172).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2021-08-21T18:26:54Z,sha1:fd88e0424177caa49b5018a36551faa83b3b4269,5412,2646,1280,626,2.04472843,2.04472843,aspect_hard_2,landscape,true,131eb03421e44c2f0698871df87e215d84118eb371f1d5cbd84a940e6f99a24f,92edfa9696644948,candidate_review/commons-d5f40d7cf825.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Korea_Sale_Festa_05_%2829944734172%29.jpg/1280px-Korea_Sale_Festa_05_%2829944734172%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Korea_Sale_Festa_05_%2829944734172%29.jpg/1280px-Korea_Sale_Festa_05_%2829944734172%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-02e4b31f389e,portrait,wikimedia_commons,"File:Portret van een onbekende vrouw, RP-F-F14388-A.jpg","https://commons.wikimedia.org/wiki/File:Portret_van_een_onbekende_vrouw,_RP-F-F14388-A.jpg",https://upload.wikimedia.org/wikipedia/commons/4/40/Portret_van_een_onbekende_vrouw%2C_RP-F-F14388-A.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Portret_van_een_onbekende_vrouw%2C_RP-F-F14388-A.jpg/1280px-Portret_van_een_onbekende_vrouw%2C_RP-F-F14388-A.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Portret_van_een_onbekende_vrouw,_RP-F-F14388-A.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Rijksmuseum,"Rijksmuseum — Portret van een onbekende vrouw, RP-F-F14388-A.jpg — CC0 — via Wikimedia Commons",2026-08-12,2019-12-12T17:28:25Z,sha1:d3d1027f0eb00d6e9c81e202d501914cb53444e8,4014,2440,1280,778,1.64524422,1.64524422,aspect_hard_1,landscape,true,ec6dcb0e1688b1956adbdd0315e70d7421f68609ea114df80d543d304b48b1f1,eb27b41cc666be46,candidate_review/commons-02e4b31f389e.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Portret_van_een_onbekende_vrouw%2C_RP-F-F14388-A.jpg/1280px-Portret_van_een_onbekende_vrouw%2C_RP-F-F14388-A.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-366e7ba828af,portrait,wikimedia_commons,"File:Portret in beschilderd paneel verwerkt, RP-F-F17633.jpg","https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17633.jpg",https://upload.wikimedia.org/wikipedia/commons/4/45/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg/1280px-Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17633.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Rijksmuseum,"Rijksmuseum — Portret in beschilderd paneel verwerkt, RP-F-F17633.jpg — CC0 — via Wikimedia Commons",2026-08-12,2024-07-13T09:09:52Z,sha1:7082f7f6e680f83962104baf0d00d65aa22f5189,7673,3811,1280,636,2.01257862,2.01257862,aspect_hard_2,landscape,true,a0de66bd5b2286ef5c74024a2a5f9030b132b71daac6965d70cde8241650d79b,b7e4d9ca8c96e1d1,candidate_review/commons-366e7ba828af.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg/1280px-Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg/1280px-Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-584b819afcb9,portrait,wikimedia_commons,"File:Familiealbum met 50 foto's, RP-F-F00896.jpg","https://commons.wikimedia.org/wiki/File:Familiealbum_met_50_foto%27s,_RP-F-F00896.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d3/Familiealbum_met_50_foto%27s%2C_RP-F-F00896.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Familiealbum_met_50_foto%27s%2C_RP-F-F00896.jpg/1280px-Familiealbum_met_50_foto%27s%2C_RP-F-F00896.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Familiealbum_met_50_foto%27s,_RP-F-F00896.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Rijksmuseum,"Rijksmuseum — Familiealbum met 50 foto's, RP-F-F00896.jpg — CC0 — via Wikimedia Commons",2026-08-12,2019-12-13T12:29:32Z,sha1:b36bacf37543aeadc0a8caf968ea1e1eb3edb17c,5620,3364,1280,766,1.67101828,1.67101828,aspect_hard_1,landscape,true,d6638581e4b31cb8845d74f9892dc3819dc30294a4b163b4363a9a8751298dca,d50a526d69962f6d,candidate_review/commons-584b819afcb9.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Familiealbum_met_50_foto%27s%2C_RP-F-F00896.jpg/1280px-Familiealbum_met_50_foto%27s%2C_RP-F-F00896.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-605d53275b3d,portrait,wikimedia_commons,File:10. H.M. Dronningen og prinsessene Ragnhild og Astrid - no-nb digifoto 20160111 00017 bldsa pk kgl0070.jpg,https://commons.wikimedia.org/wiki/File:10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg/1280px-10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg#Licensing,Unknown author Unknown author,Unknown author Unknown author — 10. H.M. Dronningen og prinsessene Ragnhild og Astrid - no-nb digifoto 20160111 00017 bldsa pk kgl0070.jpg — Public domain — via Wikimedia Commons,2026-08-12,2025-06-18T22:33:40Z,sha1:a6c8e5ab02fca8b07d9cbe18f5bbfd4ebdbe6fab,8538,5418,1280,812,1.57635468,1.57635468,aspect_hard_1,landscape,true,97e4db817fdde5d5d9aa9084c51044615178543deb069ac390a4903691db8373,dc6d63f6d9954092,candidate_review/commons-605d53275b3d.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg/1280px-10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-6c217a720ade,portrait,wikimedia_commons,"File:Fotoreproductie van een tekening van een portret van Donald Gordon van de Clan Gordon Donald Gordon, Balvaglie, Abergeldie. Clan of the Gordons (titel op object), RP-F-2001-7-69-16.jpg","https://commons.wikimedia.org/wiki/File:Fotoreproductie_van_een_tekening_van_een_portret_van_Donald_Gordon_van_de_Clan_Gordon_Donald_Gordon,_Balvaglie,_Abergeldie._Clan_of_the_Gordons_(titel_op_object),_RP-F-2001-7-69-16.jpg",https://upload.wikimedia.org/wikipedia/commons/8/89/Fotoreproductie_van_een_tekening_van_een_portret_van_Donald_Gordon_van_de_Clan_Gordon_Donald_Gordon%2C_Balvaglie%2C_Abergeldie._Clan_of_the_Gordons_%28titel_op_object%29%2C_RP-F-2001-7-69-16.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Fotoreproductie_van_een_tekening_van_een_portret_van_Donald_Gordon_van_de_Clan_Gordon_Donald_Gordon%2C_Balvaglie%2C_Abergeldie._Clan_of_the_Gordons_%28titel_op_object%29%2C_RP-F-2001-7-69-16.jpg/1280px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Fotoreproductie_van_een_tekening_van_een_portret_van_Donald_Gordon_van_de_Clan_Gordon_Donald_Gordon,_Balvaglie,_Abergeldie._Clan_of_the_Gordons_(titel_op_object),_RP-F-2001-7-69-16.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Rijksmuseum,"Rijksmuseum — Fotoreproductie van een tekening van een portret van Donald Gordon van de Clan Gordon Donald Gordon, Balvaglie, Abergeldie. Clan of the Gordons (titel op object), RP-F-2001-7-69-16.jpg — CC0 — via Wikimedia Commons",2026-08-12,2019-12-09T20:47:45Z,sha1:f6bf701f6b6b4bae36466014659e7b7b703336e4,5914,3612,1280,782,1.63682864,1.63682864,aspect_hard_1,landscape,true,49f996700964d13eb76a71338c179a9502e43db80082465cc56cc9a9798ac130,c13916666b4b6b34,candidate_review/commons-6c217a720ade.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Fotoreproductie_van_een_tekening_van_een_portret_van_Donald_Gordon_van_de_Clan_Gordon_Donald_Gordon%2C_Balvaglie%2C_Abergeldie._Clan_of_the_Gordons_%28titel_op_object%29%2C_RP-F-2001-7-69-16.jpg/1280px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-7936f4560f6a,portrait,wikimedia_commons,"File:Portret in beschilderd paneel verwerkt, RP-F-F17632.jpg","https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17632.jpg",https://upload.wikimedia.org/wikipedia/commons/9/94/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17632.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17632.jpg/1280px-Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17632.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17632.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Rijksmuseum,"Rijksmuseum — Portret in beschilderd paneel verwerkt, RP-F-F17632.jpg — CC0 — via Wikimedia Commons",2026-08-12,2024-07-13T09:09:12Z,sha1:21becb81bc58dc75a360c4404ab2f616613143b0,7806,3958,1280,649,1.97226502,1.97226502,aspect_hard_1,landscape,true,bca2ab4a447230b4a15138746c0be3d8d968d3f5ef850d877c65b28e8f0226ef,eac1953795d29179,candidate_review/commons-7936f4560f6a.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17632.jpg/1280px-Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17632.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-e7029724301c,portrait,wikimedia_commons,File:People and Bicycles in Korolyov Moscow Oblast.jpg,https://commons.wikimedia.org/wiki/File:People_and_Bicycles_in_Korolyov_Moscow_Oblast.jpg,https://upload.wikimedia.org/wikipedia/commons/6/68/People_and_Bicycles_in_Korolyov_Moscow_Oblast.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/People_and_Bicycles_in_Korolyov_Moscow_Oblast.jpg/1280px-People_and_Bicycles_in_Korolyov_Moscow_Oblast.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:People_and_Bicycles_in_Korolyov_Moscow_Oblast.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dmitry Ivanov .,Dmitry Ivanov . — People and Bicycles in Korolyov Moscow Oblast.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2021-07-18T15:09:34Z,sha1:ba6043abdd0995f51dce89107722c99eaeb66c06,4323,2205,1280,653,1.96018377,1.96018377,aspect_hard_1,landscape,true,8abc127b3e12f39de062c348054572dce19e4d74376326c00620768bfd056b65,e4e58d3cc453ba29,candidate_review/commons-e7029724301c.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/People_and_Bicycles_in_Korolyov_Moscow_Oblast.jpg/1280px-People_and_Bicycles_in_Korolyov_Moscow_Oblast.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
oi-000a1249af2bc5f0,portrait,open_images_v7,000a1249af2bc5f0,https://storage.googleapis.com/openimages/web/download_v7.html,https://open-images-dataset.s3.amazonaws.com/validation/000a1249af2bc5f0.jpg,https://open-images-dataset.s3.amazonaws.com/validation/000a1249af2bc5f0.jpg,https://www.flickr.com/photos/photobyalmas/8563450894,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,Almas Baig,Almas Baig — Wedding Ring — CC BY 2.0 — via Open Images V7,2026-08-12,2018-04 validation metadata; V7 annotations,original-md5:hFjZPezK5MlNmvoNQQKeGA==,1024,678,1024,678,1.51032448,1.51032448,aspect_hard_1,landscape,true,ecd1eb1c20dc011a099c280bfbfd946099ed81cfa0b9538f9db53725e90d2cbc,db47b272a64eac74,candidate_review/oi-000a1249af2bc5f0.bin,downloaded,Open Images V7 validation bbox heuristic; evaluator-only discovery signal.
oi-018d4a117c1d7e16,portrait,open_images_v7,018d4a117c1d7e16,https://storage.googleapis.com/openimages/web/download_v7.html,https://open-images-dataset.s3.amazonaws.com/validation/018d4a117c1d7e16.jpg,https://open-images-dataset.s3.amazonaws.com/validation/018d4a117c1d7e16.jpg,https://www.flickr.com/photos/dodnewsfeatures/17673994928,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,DoD News Features,DoD News Features — 150514-D-FW736-041 — CC BY 2.0 — via Open Images V7,2026-08-12,2018-04 validation metadata; V7 annotations,original-md5:W1SzuSpy6FFwRYnOQf5XFg==,1024,682,1024,682,1.50146628,1.50146628,aspect_hard_1,landscape,true,0d342c03d49719b8a9d67c0ecc9d35e6308883d4520ec81bdb56cb117536d53d,9f604c9dd0c6c73f,candidate_review/oi-018d4a117c1d7e16.bin,downloaded,Open Images V7 validation bbox heuristic; evaluator-only discovery signal.
oi-0ca06a9280f4d1ae,portrait,open_images_v7,0ca06a9280f4d1ae,https://storage.googleapis.com/openimages/web/download_v7.html,https://open-images-dataset.s3.amazonaws.com/validation/0ca06a9280f4d1ae.jpg,https://open-images-dataset.s3.amazonaws.com/validation/0ca06a9280f4d1ae.jpg,https://www.flickr.com/photos/jamiecook/221967229,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,Jamie Cook,Jamie Cook — Peter and Bree — CC BY 2.0 — via Open Images V7,2026-08-12,2018-04 validation metadata; V7 annotations,original-md5:o20C1SbEHLKNKOfOEDyl8A==,500,1024,500,1024,0.48828125,2.04800000,aspect_hard_2,portrait,true,28dc21284b0fee2ff1bf8b16ce36280292d77cada4876c8b44d07ee6612a4a6b,b7464abb736c4a9a,candidate_review/oi-0ca06a9280f4d1ae.bin,downloaded,Open Images V7 validation bbox heuristic; evaluator-only discovery signal.
oi-125fd09ae6bccf6a,portrait,open_images_v7,125fd09ae6bccf6a,https://storage.googleapis.com/openimages/web/download_v7.html,https://open-images-dataset.s3.amazonaws.com/validation/125fd09ae6bccf6a.jpg,https://open-images-dataset.s3.amazonaws.com/validation/125fd09ae6bccf6a.jpg,https://www.flickr.com/photos/barsh/9005797304,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,barshy,barshy — Triathlon Arrecife | Triatlon Arrecife — CC BY 2.0 — via Open Images V7,2026-08-12,2018-04 validation metadata; V7 annotations,original-md5:WmfKWxtyEJzAlZ7CJpoEfw==,1024,399,1024,399,2.56641604,2.56641604,aspect_hard_2,landscape,true,23eb9a721578c50c81d38f340d27260f3a17251bcf9799b332eb8f52350a7ebc,b2a16d5f3694e072,candidate_review/oi-125fd09ae6bccf6a.bin,downloaded,Open Images V7 validation bbox heuristic; evaluator-only discovery signal.
commons-03e712425564,single_product_promo,wikimedia_commons,File:Museum of World War II Natick Massachusetts 2015. Third Reich Nazi propganda election posters NSDAP signs Hitler portraits.jpg,https://commons.wikimedia.org/wiki/File:Museum_of_World_War_II_Natick_Massachusetts_2015._Third_Reich_Nazi_propganda_election_posters_NSDAP_signs_Hitler_portraits.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Museum_of_World_War_II_Natick_Massachusetts_2015._Third_Reich_Nazi_propganda_election_posters_NSDAP_signs_Hitler_portraits.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Museum_of_World_War_II_Natick_Massachusetts_2015._Third_Reich_Nazi_propganda_election_posters_NSDAP_signs_Hitler_portraits.jpg/1280px-Museum_of_World_War_II_Natick_Massachusetts_2015._Third_Reich_Nazi_propganda_election_posters_NSDAP_signs_Hitler_portraits.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Museum_of_World_War_II_Natick_Massachusetts_2015._Third_Reich_Nazi_propganda_election_posters_NSDAP_signs_Hitler_portraits.jpg#Licensing,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,leewrightonflickr,leewrightonflickr — Museum of World War II Natick Massachusetts 2015. Third Reich Nazi propganda election posters NSDAP signs Hitler portraits.jpg — CC BY 2.0 — via Wikimedia Commons,2026-08-12,2021-03-15T19:36:02Z,sha1:a81d4a017bb6ae07fb01de4b2182ca2d39f20639,3968,2232,1280,720,1.77777778,1.77777778,aspect_hard_1,landscape,true,7fa8fa64e74f2db8a310466d6bafc2dba76097485b5e0c58a05a587af4f0fad1,9e2ead9d0f656468,candidate_review/commons-03e712425564.bin,downloaded,Commons scene search supplement; visual scene review required.
commons-097fc18e88dd,single_product_promo,wikimedia_commons,File:Poster for Teacher Training Program Workshops 2023 (ann23008a).jpg,https://commons.wikimedia.org/wiki/File:Poster_for_Teacher_Training_Program_Workshops_2023_(ann23008a).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/Poster_for_Teacher_Training_Program_Workshops_2023_%28ann23008a%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Poster_for_Teacher_Training_Program_Workshops_2023_%28ann23008a%29.jpg/1280px-Poster_for_Teacher_Training_Program_Workshops_2023_%28ann23008a%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Poster_for_Teacher_Training_Program_Workshops_2023_(ann23008a).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU/OAE,IAU/OAE — Poster for Teacher Training Program Workshops 2023 (ann23008a).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-04-08T11:00:13Z,sha1:d9b19f5384d37a578548191e21af5a78c3906b0d,2880,1610,1280,716,1.78770950,1.78770950,aspect_hard_1,landscape,true,1c68f3e4654c321eade12be17f41f4d171446d03f46a27ea7922eff40a1c3d79,a5cb6aa75a951750,candidate_review/commons-097fc18e88dd.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Poster_for_Teacher_Training_Program_Workshops_2023_%28ann23008a%29.jpg/1280px-Poster_for_Teacher_Training_Program_Workshops_2023_%28ann23008a%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-1636359c6865,single_product_promo,wikimedia_commons,File:Coffee Break and Poster Viewing during IAU General Assembly 2009 (ga09175).jpg,https://commons.wikimedia.org/wiki/File:Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_(ga09175).jpg,https://upload.wikimedia.org/wikipedia/commons/0/09/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09175%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09175%29.jpg/1280px-Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09175%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_(ga09175).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU,IAU — Coffee Break and Poster Viewing during IAU General Assembly 2009 (ga09175).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-21T21:43:10Z,sha1:5f3f26328ac2b5639fefd81840c99b5790d72cf6,4018,2589,1280,825,1.55151515,1.55151515,aspect_hard_1,landscape,true,d4c5d1a719fc11ca62c946592a375091db2aac42b00a62013f2ff27d77e82c1b,dee99284a3bb6e38,candidate_review/commons-1636359c6865.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09175%29.jpg/1280px-Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09175%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-19c7d4715b31,single_product_promo,wikimedia_commons,File:Coffee Break and Poster Viewing during IAU General Assembly 2009 (ga09176).jpg,https://commons.wikimedia.org/wiki/File:Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_(ga09176).jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09176%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09176%29.jpg/1280px-Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09176%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_(ga09176).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU,IAU — Coffee Break and Poster Viewing during IAU General Assembly 2009 (ga09176).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-21T21:43:19Z,sha1:49444af1dd810175b72d98643232271e55a7469a,4165,2599,1280,799,1.60200250,1.60200250,aspect_hard_1,landscape,true,fb4563ce5bd4d631906c5a76b4df9665e7e0dd08633b33936dd9b56456573e7d,c0becf14342f2b48,candidate_review/commons-19c7d4715b31.bin,downloaded,Commons scene search supplement; visual scene review required.
